2.371401675343513649e+00
2.615736061930656220e+00
2.527885960340499949e+00
2.517357001900673019e+00
2.468375166058540238e+00
2.456822623610496414e+00
2.429414740204811185e+00
2.431873236894607437e+00
2.414426978826522685e+00
2.404618245363235651e+00
2.417239177227020086e+00
2.406573621630668569e+00
2.387750723958015353e+00
2.397197151184081942e+00
2.385528993010520793e+00
2.361346204876899613e+00
2.369689379930496109e+00
2.359765691757202077e+00
2.360896635651588582e+00
2.348937664031982564e+00
2.336855676174163676e+00
2.325814871191978384e+00
2.344711344242095930e+00
2.323595918416976769e+00
2.331046717166900706e+00
2.312312865853309418e+00
2.299346066713332970e+00
2.286815576553344886e+00
2.293520678877830399e+00
2.268998428583145266e+00
