1.655743797540664586e+00
1.429879739284515283e+00
1.116496522068977315e+00
7.895577069520950397e-01
5.481648290455340966e-01
3.967759526818990801e-01
2.992599929049611363e-01
2.121406397260725551e-01
1.908028351292014035e-01
1.562798680234700477e-01
